44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
44,71,82,85,116  fit = 2095.9700000000003
